date,close,open,high,low,volume_m,price_range,month,quarter
2024-06-04,63.1619987487793,63.37799835205078,63.52299880981445,62.64400100708008,30.08,0.88,6,2
2024-06-05,65.0270004272461,63.402000427246094,65.125,62.82500076293945,26.83,2.3,6,2
2024-06-06,64.85199737548828,64.48899841308594,65.79900360107422,64.42400360107422,24.67,1.38,6,2
2024-06-07,64.14700317382812,64.93800354003906,65.04000091552734,64.02400207519531,18.77,1.02,6,2
2024-06-10,64.44999694824219,64.10099792480469,64.47899627685547,63.558998107910156,20.64,0.92,6,2
2024-06-11,64.8550033569336,64.0719985961914,65.01899719238281,64.052001953125,21.67,0.97,6,2
2024-06-12,65.00599670410156,65.22100067138672,65.5780029296875,64.31099700927734,20.94,1.27,6,2
2024-06-13,65.32599639892578,64.4000015258789,65.5250015258789,64.23500061035156,18.64,1.29,6,2
2024-06-14,66.93800354003906,65.50499725341797,67.55799865722656,65.26399993896484,44.47,2.29,6,2
2024-06-17,67.58300018310547,66.91100311279297,68.27100372314453,66.51100158691406,36.31,1.76,6,2
2024-06-18,68.56700134277344,67.56300354003906,68.70600128173828,67.46399688720703,29.44,1.24,6,2
2024-06-20,67.90299987792969,68.18000030517578,68.98799896240234,67.37200164794922,25.85,1.62,6,2
2024-06-21,68.61199951171875,68.32599639892578,68.69000244140625,67.80999755859375,45.06,0.88,6,2
2024-06-24,66.9020004272461,68.5,68.55000305175781,66.44999694824219,39.16,2.1,6,2
2024-06-25,67.24099731445312,67.34400177001953,67.36699676513672,66.2300033569336,22.71,1.14,6,2
2024-06-26,67.76899719238281,67.24099731445312,68.2959976196289,67.00199890136719,35.46,1.29,6,2
2024-06-27,68.43399810791016,67.93499755859375,68.85700225830078,67.81400299072266,24.05,1.04,6,2
2024-06-28,67.48799896240234,67.9000015258789,68.69999694824219,67.30799865722656,34.12,1.39,6,2
2024-07-01,67.36100006103516,67.48899841308594,67.50199890136719,66.37799835205078,22.13,1.12,7,3
2024-07-02,67.95800018310547,67.35399627685547,68.17400360107422,67.00700378417969,24.11,1.17,7,3
2024-07-03,68.2509994506836,67.74800109863281,68.375,67.55000305175781,14.04,0.82,7,3
2024-07-05,69.06500244140625,68.2509994506836,69.7490005493164,67.7229995727539,26.59,2.03,7,3
2024-07-08,68.5739974975586,68.69999694824219,68.88600158691406,68.14900207519531,19.31,0.74,7,3
2024-07-09,68.5739974975586,69.0,69.5270004272461,68.47200012207031,25.96,1.06,7,3
2024-07-10,67.76499938964844,68.50199890136719,68.72200012207031,67.31600189208984,26.52,1.41,7,3
2024-07-11,65.2750015258789,67.2490005493164,67.2490005493164,64.74400329589844,51.07,2.5,7,3
2024-07-12,64.76000213623047,65.2750015258789,65.59200286865234,64.37100219726562,33.55,1.22,7,3
2024-07-15,65.6449966430664,64.75,66.75399780273438,64.66300201416016,32.09,2.09,7,3
2024-07-16,65.63200378417969,66.18000030517578,66.36799621582031,64.91300201416016,26.86,1.45,7,3
2024-07-17,64.74600219726562,65.0,65.04499816894531,63.946998596191406,40.17,1.1,7,3
2024-07-18,64.30400085449219,65.66000366210938,65.7040023803711,63.91699981689453,75.76,1.79,7,3
2024-07-19,63.33399963378906,66.06400299072266,67.89700317382812,62.9119987487793,98.16,4.99,7,3
2024-07-22,64.75,63.95000076293945,65.62899780273438,63.2599983215332,52.19,2.37,7,3
2024-07-23,64.2760009765625,64.75,64.99099731445312,64.0999984741211,24.64,0.89,7,3
2024-07-24,63.5989990234375,63.57400131225586,65.24199676513672,63.266998291015625,48.88,1.97,7,3
2024-07-25,63.409000396728516,64.0999984741211,64.99800109863281,62.16999816894531,45.54,2.83,7,3
2024-07-26,63.137001037597656,64.5,64.6989974975586,62.97700119018555,31.21,1.72,7,3
2024-07-29,62.69599914550781,63.46099853515625,63.46099853515625,62.393001556396484,24.0,1.07,7,3
2024-07-30,62.257999420166016,63.016998291015625,63.46900177001953,61.70000076293945,34.97,1.77,7,3
2024-07-31,62.834999084472656,62.65700149536133,63.36000061035156,62.257999420166016,31.35,1.1,7,3
2024-08-01,62.48500061035156,62.92499923706055,64.6709976196289,61.76100158691406,37.21,2.91,8,3
2024-08-02,61.36399841308594,62.097999572753906,62.527000427246094,60.834999084472656,35.23,1.69,8,3
2024-08-05,59.85499954223633,58.70399856567383,60.45600128173828,58.70399856567383,40.44,1.75,8,3
2024-08-06,60.957000732421875,60.0620002746582,62.244998931884766,60.0620002746582,43.19,2.18,8,3
2024-08-07,61.14799880981445,61.606998443603516,63.20000076293945,61.06399917602539,31.88,2.14,8,3
2024-08-08,63.03499984741211,62.19900131225586,63.229000091552734,61.60200119018555,32.84,1.63,8,3
2024-08-09,63.39400100708008,62.29899978637695,63.6619987487793,62.29899978637695,19.81,1.36,8,3
2024-08-12,63.31399917602539,63.099998474121094,63.900001525878906,62.707000732421875,23.32,1.19,8,3
2024-08-13,64.802001953125,63.85599899291992,65.09700012207031,63.54999923706055,26.4,1.55,8,3
2024-08-14,66.16799926757812,64.87000274658203,66.35700225830078,64.87000274658203,40.14,1.49,8,3
2024-08-15,66.3219985961914,66.8489990234375,67.31900024414062,65.9800033569336,32.1,1.34,8,3
2024-08-16,67.40699768066406,66.94300079345703,68.02300262451172,66.53600311279297,35.11,1.49,8,3
2024-08-19,68.85299682617188,67.40699768066406,68.88400268554688,67.29100036621094,30.16,1.59,8,3
2024-08-20,69.85399627685547,68.88600158691406,71.13300323486328,68.82499694824219,48.13,2.31,8,3
2024-08-21,69.71199798583984,69.69999694824219,70.0999984741211,69.13800048828125,22.35,0.96,8,3
2024-08-22,68.89600372314453,69.0999984741211,70.1500015258789,68.6240005493164,27.29,1.53,8,3
2024-08-23,68.6729965209961,69.41300201416016,69.60700225830078,67.86299896240234,23.54,1.74,8,3
2024-08-26,68.84400177001953,68.72599792480469,69.05899810791016,68.16400146484375,13.54,0.89,8,3
2024-08-27,69.5719985961914,68.85299682617188,70.78900146484375,68.69200134277344,31.65,2.1,8,3
2024-08-28,68.38400268554688,69.58300018310547,69.66699981689453,67.70999908447266,24.31,1.96,8,3
2024-08-29,69.24800109863281,69.0,69.9800033569336,68.60700225830078,21.87,1.37,8,3
2024-08-30,70.13500213623047,70.03600311279297,70.18599700927734,68.81600189208984,32.67,1.37,8,3
2024-09-03,67.53199768066406,70.01000213623047,70.38600158691406,67.10099792480469,31.61,3.29,9,3
2024-09-04,67.96800231933594,67.33100128173828,68.46499633789062,67.30599975585938,17.85,1.16,9,3
2024-09-05,68.36199951171875,67.31400299072266,68.73100280761719,67.18599700927734,18.1,1.55,9,3
2024-09-06,66.5770034790039,68.18599700927734,68.31500244140625,66.23400115966797,29.91,2.08,9,3
2024-09-09,67.54199981689453,67.4000015258789,68.3499984741211,67.21399688720703,26.83,1.14,9,3
2024-09-10,67.36199951171875,67.68699645996094,68.05899810791016,66.58100128173828,20.79,1.48,9,3
2024-09-11,68.14700317382812,67.74600219726562,68.2969970703125,66.08000183105469,23.92,2.22,9,3
2024-09-12,68.68000030517578,68.49199676513672,69.48799896240234,68.22000122070312,25.82,1.27,9,3
2024-09-13,69.70600128173828,68.0009994506836,69.96399688720703,68.0,22.76,1.96,9,3
2024-09-16,69.6500015258789,70.0,70.302001953125,68.86299896240234,18.44,1.44,9,3
2024-09-17,70.69100189208984,70.08200073242188,70.76300048828125,69.83699798583984,22.99,0.93,9,3
2024-09-18,69.0469970703125,70.75499725341797,70.75499725341797,68.80000305175781,29.84,1.95,9,3
2024-09-19,70.43199920654297,70.5,71.56600189208984,69.53700256347656,42.28,2.03,9,3
2024-09-20,70.10299682617188,70.55500030517578,70.66699981689453,69.63099670410156,39.98,1.04,9,3
2024-09-23,70.53700256347656,70.23899841308594,71.2249984741211,69.91600036621094,32.24,1.31,9,3
2024-09-24,72.22599792480469,70.66300201416016,72.24400329589844,70.44499969482422,35.66,1.8,9,3
2024-09-25,72.15599822998047,72.0999984741211,72.51200103759766,71.62100219726562,22.6,0.89,9,3
2024-09-26,71.14299774169922,72.4729995727539,72.5260009765625,70.1719970703125,28.33,2.35,9,3
2024-09-27,70.73500061035156,70.83599853515625,71.07099914550781,70.125,23.96,0.95,9,3
2024-09-30,70.927001953125,70.69999694824219,71.12100219726562,70.28199768066406,17.1,0.84,9,3
2024-10-01,70.61299896240234,71.36399841308594,71.7760009765625,69.85900115966797,28.14,1.92,10,4
2024-10-02,71.10900115966797,70.61299896240234,71.62100219726562,70.46900177001953,17.58,1.15,10,4
2024-10-03,70.68000030517578,70.4260025024414,70.88099670410156,70.0,22.56,0.88,10,4
2024-10-04,71.97000122070312,71.33200073242188,72.10099792480469,70.88200378417969,22.29,1.22,10,4
2024-10-07,70.19200134277344,71.47599792480469,71.58799743652344,69.64299774169922,33.6,1.94,10,4
2024-10-08,72.1760025024414,70.38800048828125,72.50599670410156,70.3550033569336,31.87,2.15,10,4
2024-10-09,72.74299621582031,71.92500305175781,72.85900115966797,71.88700103759766,19.81,0.97,10,4
2024-10-10,73.02899932861328,72.3290023803711,73.38500213623047,72.25,27.68,1.14,10,4
2024-10-11,72.27899932861328,73.48999786376953,73.5999984741211,72.12200164794922,23.0,1.48,10,4
2024-10-14,71.30000305175781,72.5,72.66200256347656,71.13099670410156,27.97,1.53,10,4
2024-10-15,70.5979995727539,71.2509994506836,71.33999633789062,69.97799682617188,29.33,1.36,10,4
2024-10-16,70.19999694824219,70.34300231933594,70.55899810791016,69.78199768066406,24.94,0.78,10,4
2024-10-17,68.76499938964844,70.43499755859375,70.44100189208984,67.78800201416016,89.27,2.65,10,4
2024-10-18,76.38899993896484,73.76399993896484,76.62799835205078,73.62300109863281,159.74,3.0,10,4
2024-10-21,77.20700073242188,76.57599639892578,77.30000305175781,75.66000366210938,60.57,1.64,10,4
2024-10-22,76.42400360107422,76.5270004272461,76.97000122070312,76.11199951171875,29.87,0.86,10,4
2024-10-23,74.92900085449219,76.28299713134766,76.37899780273438,74.4260025024414,37.49,1.95,10,4
2024-10-24,75.45500183105469,75.1969985961914,75.58200073242188,74.625,26.43,0.96,10,4
2024-10-25,75.46800231933594,75.61699676513672,76.8499984741211,75.35299682617188,28.2,1.5,10,4
2024-10-28,74.91200256347656,75.86799621582031,75.86799621582031,74.78800201416016,28.62,1.08,10,4
2024-10-29,75.94400024414062,75.11299896240234,76.38800048828125,74.8010025024414,36.6,1.59,10,4
2024-10-30,75.3740005493164,75.80799865722656,75.97899627685547,75.22799682617188,17.22,0.75,10,4
2024-10-31,75.60299682617188,75.39299774169922,76.0790023803711,75.2229995727539,30.58,0.86,10,4
2024-11-01,75.61000061035156,75.3479995727539,76.37999725341797,74.7770004272461,29.97,1.6,11,4
2024-11-04,75.5510025024414,75.31400299072266,76.24800109863281,74.96900177001953,19.02,1.28,11,4
2024-11-05,76.39099884033203,75.73500061035156,76.75299835205078,75.62699890136719,22.01,1.13,11,4
2024-11-06,78.02100372314453,77.1500015258789,78.14900207519531,75.73799896240234,36.91,2.41,11,4
2024-11-07,79.65399932861328,78.13700103759766,79.8219985961914,77.99400329589844,32.95,1.83,11,4
2024-11-08,79.50399780273438,79.73600006103516,79.90599822998047,78.86499786376953,19.11,1.04,11,4
2024-11-11,80.54399871826172,79.58999633789062,80.68199920654297,79.55699920654297,23.99,1.12,11,4
2024-11-12,81.94999694824219,80.75,82.03700256347656,80.375,28.14,1.66,11,4
2024-11-13,83.0469970703125,82.26200103759766,83.6989974975586,82.05400085449219,27.68,1.64,11,4
2024-11-14,83.72599792480469,83.36699676513672,84.0999984741211,83.00199890136719,30.38,1.1,11,4
2024-11-15,82.39600372314453,83.2040023803711,83.2040023803711,81.64900207519531,36.74,1.56,11,4
2024-11-18,84.70500183105469,81.55000305175781,84.84500122070312,80.93299865722656,40.81,3.91,11,4
2024-11-19,87.13200378417969,83.9749984741211,87.4489974975586,83.91600036621094,38.14,3.53,11,4
2024-11-20,88.38500213623047,87.99800109863281,89.05999755859375,86.83999633789062,40.94,2.22,11,4
2024-11-21,89.74800109863281,88.39299774169922,90.80000305175781,87.7239990234375,45.11,3.08,11,4
2024-11-22,89.77899932861328,89.5999984741211,90.5999984741211,89.30000305175781,32.14,1.3,11,4
2024-11-25,86.55899810791016,90.20500183105469,90.20500183105469,86.4219970703125,60.14,3.78,11,4
2024-11-26,87.26000213623047,86.7490005493164,88.63600158691406,86.7249984741211,31.38,1.91,11,4
2024-11-27,87.73400115966797,87.20600128173828,88.09500122070312,85.89099884033203,25.78,2.2,11,4
2024-11-29,88.68099975585938,88.21700286865234,89.24099731445312,87.66799926757812,20.27,1.57,11,4
2024-12-02,89.77400207519531,88.7509994506836,90.23400115966797,88.41200256347656,23.89,1.82,12,4
2024-12-03,90.21700286865234,89.43599700927734,90.26899719238281,88.8030014038086,24.02,1.47,12,4
2024-12-04,91.10600280761719,89.80500030517578,91.59700012207031,89.80500030517578,26.9,1.79,12,4
2024-12-05,91.78700256347656,91.78500366210938,92.69999694824219,91.11100006103516,28.35,1.59,12,4
2024-12-06,93.4739990234375,91.52300262451172,93.5270004272461,91.27100372314453,29.55,2.26,12,4
2024-12-09,91.36900329589844,92.80000305175781,93.02999877929688,90.25900268554688,33.5,2.77,12,4
2024-12-10,91.33499908447266,91.3759994506836,92.28800201416016,90.95800018310547,23.89,1.33,12,4
2024-12-11,93.65599822998047,92.47100067138672,94.17500305175781,92.30799865722656,35.02,1.87,12,4
2024-12-12,92.55500030517578,93.33499908447266,93.40899658203125,92.26000213623047,24.86,1.15,12,4
2024-12-13,91.88700103759766,91.68099975585938,92.55500030517578,90.96099853515625,24.86,1.59,12,4
2024-12-16,92.10800170898438,92.39399719238281,92.89399719238281,91.94999694824219,26.75,0.94,12,4
2024-12-17,91.91300201416016,92.15399932861328,92.84500122070312,91.64199829101562,24.6,1.2,12,4
2024-12-18,88.95500183105469,91.91300201416016,92.24400329589844,88.65599822998047,29.38,3.59,12,4
2024-12-19,90.2040023803711,90.81800079345703,91.26200103759766,89.9000015258789,28.16,1.36,12,4
2024-12-20,90.90499877929688,89.32099914550781,91.99199676513672,89.04900360107422,45.3,2.94,12,4
2024-12-23,91.1449966430664,91.34200286865234,91.5,89.91000366210938,23.39,1.59,12,4
2024-12-24,93.21199798583984,91.5,93.58499908447266,91.16999816894531,23.2,2.42,12,4
2024-12-26,92.41400146484375,92.83999633789062,93.04900360107422,91.52999877929688,23.4,1.52,12,4
2024-12-27,90.75499725341797,91.60099792480469,91.81300354003906,89.44999694824219,32.26,2.36,12,4
2024-12-30,90.04299926757812,89.45099639892578,90.822998046875,88.97100067138672,22.03,1.85,12,4
2024-12-31,89.13200378417969,90.18000030517578,90.26799774169922,88.9469985961914,18.76,1.32,12,4
2025-01-02,88.6729965209961,89.55000305175781,89.85800170898438,87.69999694824219,23.12,2.16,1,1
2025-01-03,88.1050033569336,89.31300354003906,89.88300323486328,87.98899841308594,29.67,1.89,1,1
2025-01-06,88.17900085449219,88.8759994506836,89.28299713134766,87.16899871826172,34.58,2.11,1,1
2025-01-07,87.91899871826172,87.93800354003906,88.80000305175781,86.91100311279297,26.5,1.89,1,1
2025-01-08,87.5,88.0,88.62200164794922,87.30000305175781,23.48,1.32,1,1
2025-01-10,83.76899719238281,86.63999938964844,86.64099884033203,83.44000244140625,48.03,3.2,1,1
2025-01-13,84.02899932861328,83.15299987792969,84.70700073242188,82.91400146484375,30.24,1.79,1,1
2025-01-14,82.83999633789062,84.31999969482422,84.48899841308594,82.35199737548828,30.38,2.14,1,1
2025-01-15,84.82599639892578,83.64399719238281,85.08399963378906,83.04100036621094,31.81,2.04,1,1
2025-01-16,84.23699951171875,86.09600067138672,86.89800262451172,84.2020034790039,40.28,2.7,1,1
2025-01-17,85.80999755859375,85.97899627685547,86.5,85.21299743652344,36.18,1.29,1,1
2025-01-21,86.96800231933594,86.35299682617188,91.63999938964844,85.4749984741211,98.51,6.17,1,1
2025-01-22,95.39900207519531,99.8030014038086,99.9000015258789,95.07599639892578,142.73,4.82,1,1
2025-01-23,98.48600006103516,95.78099822998047,98.5,95.38999938964844,77.52,3.11,1,1
2025-01-24,97.75900268554688,98.44100189208984,98.62799835205078,96.76799774169922,45.5,1.86,1,1
2025-01-27,97.18900299072266,97.11000061035156,98.22699737548828,96.0260009765625,46.34,2.2,1,1
2025-01-28,97.18299865722656,96.6709976196289,97.79299926757812,95.7300033569336,34.34,2.06,1,1
2025-01-29,97.81500244140625,98.0,98.76399993896484,96.822998046875,29.31,1.94,1,1
2025-01-30,97.3239974975586,98.67500305175781,99.45899963378906,97.0009994506836,38.68,2.46,1,1
2025-01-31,97.6760025024414,97.4000015258789,99.02899932861328,97.4000015258789,36.15,1.63,1,1
2025-02-03,97.89399719238281,97.30000305175781,98.76899719238281,96.43800354003906,37.24,2.33,2,1
2025-02-04,99.48699951171875,98.0469970703125,100.80000305175781,97.85099792480469,60.0,2.95,2,1
2025-02-05,101.11100006103516,98.77300262451172,101.18299865722656,98.66799926757812,39.93,2.51,2,1
2025-02-06,101.56800079345703,100.78700256347656,101.63500213623047,100.26100158691406,31.34,1.37,2,1
2025-02-07,101.39299774169922,101.69999694824219,102.7760009765625,100.56700134277344,32.13,2.21,2,1
2025-02-10,102.76000213623047,102.30500030517578,103.28500366210938,101.58799743652344,32.97,1.7,2,1
2025-02-11,100.80799865722656,102.0790023803711,102.26899719238281,100.29499816894531,33.32,1.97,2,1
2025-02-12,102.73100280761719,100.54900360107422,102.77400207519531,99.83499908447266,33.89,2.94,2,1
2025-02-13,104.36900329589844,102.66300201416016,104.5989990234375,102.51000213623047,34.76,2.09,2,1
2025-02-14,105.86000061035156,104.49500274658203,106.44999694824219,104.16899871826172,31.45,2.28,2,1
2025-02-18,103.58499908447266,106.0,106.19999694824219,102.375,42.29,3.82,2,1
2025-02-19,104.33300018310547,103.51799774169922,104.5,102.45099639892578,26.0,2.05,2,1
2025-02-20,102.4540023803711,104.19999694824219,104.5,101.55899810791016,31.12,2.94,2,1
2025-02-21,100.31500244140625,102.94200134277344,103.23799896240234,99.93900299072266,37.39,3.3,2,1
2025-02-24,98.84700012207031,100.80000305175781,101.51699829101562,98.447998046875,44.26,3.07,2,1
2025-02-25,97.7239990234375,98.94000244140625,99.44000244140625,95.5,47.38,3.94,2,1
2025-02-26,99.00599670410156,97.76000213623047,100.08899688720703,97.69000244140625,33.97,2.4,2,1
2025-02-27,96.30699920654297,99.5,100.072998046875,96.18299865722656,37.67,3.89,2,1
2025-02-28,98.05599975585938,96.95600128173828,98.22699737548828,95.81700134277344,47.17,2.41,2,1
2025-03-03,97.37000274658203,98.30000305175781,99.49299621582031,96.48100280761719,39.07,3.01,3,1
2025-03-04,97.25800323486328,97.16100311279297,98.63099670410156,94.82099914550781,43.93,3.81,3,1
2025-03-05,99.09200286865234,97.36199951171875,99.55999755859375,96.947998046875,38.08,2.61,3,1
2025-03-06,90.63600158691406,97.29900360107422,97.36900329589844,89.9000015258789,78.53,7.47,3,1
2025-03-07,89.11100006103516,89.76399993896484,90.48899841308594,85.80699920654297,77.38,4.68,3,1
2025-03-10,86.66799926757812,87.50700378417969,88.12699890136719,85.44999694824219,69.95,2.68,3,1
2025-03-11,89.51000213623047,86.74099731445312,91.06800079345703,86.5999984741211,73.99,4.47,3,1
2025-03-12,91.96800231933594,91.45999908447266,92.71800231933594,90.0999984741211,68.66,2.62,3,1
2025-03-13,89.01699829101562,91.30000305175781,92.18900299072266,88.7509994506836,50.02,3.44,3,1
2025-03-14,91.80000305175781,90.14600372314453,91.96299743652344,90.0999984741211,52.01,1.86,3,1
2025-03-17,95.00199890136719,93.99500274658203,96.76300048828125,93.44200134277344,75.43,3.32,3,1
2025-03-18,92.99800109863281,94.0,94.82499694824219,91.62999725341797,60.09,3.19,3,1
2025-03-19,95.9489974975586,93.5770034790039,96.80000305175781,92.4000015258789,66.62,4.4,3,1
2025-03-20,95.08399963378906,95.0009994506836,96.69999694824219,94.55000305175781,44.66,2.15,3,1
2025-03-21,96.02899932861328,94.16400146484375,96.36499786376953,94.09500122070312,59.05,2.27,3,1
2025-03-24,97.1989974975586,96.96700286865234,97.69999694824219,95.15499877929688,46.78,2.54,3,1
2025-03-25,99.72799682617188,97.81800079345703,99.87000274658203,97.71099853515625,37.82,2.16,3,1
2025-03-26,97.06500244140625,99.38099670410156,99.67900085449219,96.63200378417969,35.27,3.05,3,1
2025-03-27,97.6719970703125,97.4219970703125,98.9000015258789,96.63700103759766,30.47,2.26,3,1
2025-03-28,93.38500213623047,97.19999694824219,97.49800109863281,92.9229965209961,44.23,4.58,3,1
2025-03-31,93.25299835205078,92.0530014038086,93.447998046875,90.05899810791016,46.34,3.39,3,1
2025-04-01,92.83799743652344,92.75,93.22899627685547,91.1500015258789,35.2,2.08,4,2
2025-04-02,93.552001953125,92.30000305175781,94.95500183105469,91.61100006103516,32.57,3.34,4,2
2025-04-03,91.70500183105469,90.18000030517578,94.65899658203125,90.0469970703125,58.65,4.61,4,2
2025-04-04,85.58599853515625,89.6500015258789,90.66300201416016,85.38700103759766,67.99,5.28,4,2
2025-04-07,86.78299713134766,82.78500366210938,90.67400360107422,82.11000061035156,66.57,8.56,4,2
2025-04-08,87.04000091552734,91.24400329589844,92.24199676513672,85.7699966430664,56.25,6.47,4,2
2025-04-09,94.5469970703125,85.59300231933594,95.14299774169922,85.44000244140625,74.98,9.7,4,2
2025-04-10,92.11699676513672,93.19400024414062,94.1240005493164,89.4000015258789,51.3,4.72,4,2
2025-04-11,91.8290023803711,92.0,94.48600006103516,90.66799926757812,40.74,3.82,4,2
2025-04-14,93.12799835205078,93.2699966430664,94.89800262451172,91.94999694824219,40.36,2.95,4,2
2025-04-15,97.62799835205078,95.0,99.34500122070312,94.80000305175781,77.12,4.54,4,2
2025-04-16,96.16300201416016,97.62799835205078,98.12100219726562,94.91699981689453,60.66,3.2,4,2
2025-04-17,97.3030014038086,96.9000015258789,98.47000122070312,95.5999984741211,88.94,2.87,4,2
2025-04-21,98.79100036621094,98.44000244140625,101.9000015258789,97.30500030517578,97.76,4.6,4,2
2025-04-22,104.03399658203125,100.52999877929688,106.49700164794922,100.4520034790039,93.69,6.04,4,2
2025-04-23,104.95899963378906,104.72200012207031,106.125,103.19999694824219,64.72,2.93,4,2
2025-04-24,109.68699645996094,104.80000305175781,110.0999984741211,104.7020034790039,63.82,5.4,4,2
2025-04-25,110.15299987792969,109.7040023803711,110.68000030517578,109.0999984741211,39.5,1.58,4,2
2025-04-28,111.03800201416016,110.0,111.4000015258789,108.26200103759766,38.31,3.14,4,2
2025-04-29,112.56400299072266,110.39199829101562,112.78099822998047,109.5479965209961,37.77,3.23,4,2
2025-04-30,113.1719970703125,111.26499938964844,113.31999969482422,110.11100006103516,42.67,3.21,4,2
2025-05-01,113.34700012207031,112.25199890136719,114.24199676513672,111.18299865722656,34.99,3.06,5,2
2025-05-02,115.64900207519531,113.66600036621094,115.94400024414062,113.33200073242188,37.74,2.61,5,2
2025-05-05,113.40599822998047,111.4800033569336,114.4020004272461,110.70099639892578,56.62,3.7,5,2
2025-05-06,113.76899719238281,112.94300079345703,114.76599884033203,112.63999938964844,32.57,2.13,5,2
2025-05-07,115.54100036621094,113.91799926757812,116.4000015258789,113.80000305175781,43.5,2.6,5,2
2025-05-08,114.44300079345703,116.16200256347656,116.22899627685547,113.91999816894531,37.61,2.31,5,2
2025-05-09,114.02200317382812,114.70999908447266,115.0999984741211,113.3219985961914,25.7,1.78,5,2
2025-05-12,111.0,112.4260025024414,113.0,110.29299926757812,64.79,2.71,5,2
2025-05-13,113.84400177001953,111.44599914550781,114.78800201416016,110.62999725341797,39.98,4.16,5,2
2025-05-14,115.0989990234375,112.95999908447266,115.29000091552734,112.83999633789062,39.1,2.45,5,2
2025-05-15,117.7979965209961,114.77400207519531,118.77999877929688,114.76499938964844,44.64,4.01,5,2
2025-05-16,119.15299987792969,119.31400299072266,119.6500015258789,117.93900299072266,46.98,1.71,5,2
2025-05-19,119.16400146484375,117.35800170898438,119.16400146484375,117.1709976196289,28.53,1.99,5,2
2025-05-20,119.2020034790039,118.67900085449219,119.30000305175781,117.9020004272461,21.33,1.4,5,2
2025-05-21,119.46299743652344,118.6500015258789,121.12200164794922,118.6500015258789,29.77,2.47,5,2
2025-05-22,118.7969970703125,119.23999786376953,119.875,118.72100067138672,18.62,1.15,5,2
2025-05-23,118.53900146484375,118.4000015258789,119.1449966430664,117.94400024414062,21.86,1.2,5,2
2025-05-27,121.15699768066406,119.53299713134766,121.177001953125,119.30899810791016,29.2,1.87,5,2
2025-05-28,120.8550033569336,121.0270004272461,121.59100341796875,120.60199737548828,18.56,0.99,5,2
2025-05-29,118.48600006103516,120.80000305175781,120.9000015258789,117.62799835205078,33.01,3.27,5,2
2025-05-30,120.7229995727539,119.83300018310547,121.18099975585938,118.09300231933594,46.97,3.09,5,2
2025-06-02,121.89800262451172,120.12000274658203,121.94000244140625,119.625,22.94,2.32,6,2
2025-06-03,121.79399871826172,121.98699951171875,122.95700073242188,121.11799621582031,23.64,1.84,6,2
2025-06-04,123.96600341796875,122.072998046875,124.25599670410156,121.98799896240234,23.59,2.27,6,2
2025-06-05,125.052001953125,124.05999755859375,126.28099822998047,123.72899627685547,28.17,2.55,6,2
2025-06-06,124.14700317382812,125.94100189208984,126.0,123.55500030517578,25.57,2.44,6,2
2025-06-09,122.44599914550781,123.88800048828125,123.88800048828125,122.15699768066406,24.03,1.73,6,2
2025-06-10,120.36199951171875,122.75199890136719,122.75199890136719,118.06099700927734,44.54,4.69,6,2
2025-06-11,121.98799896240234,120.26000213623047,122.8290023803711,119.60099792480469,23.82,3.23,6,2
2025-06-12,121.50299835205078,122.25900268554688,123.0,121.19599914550781,20.85,1.8,6,2
2025-06-13,121.21499633789062,120.65899658203125,122.06199645996094,120.18900299072266,22.1,1.87,6,2
2025-06-16,122.53500366210938,121.22000122070312,122.625,121.22000122070312,21.13,1.4,6,2
2025-06-17,122.06700134277344,121.99500274658203,123.23600006103516,121.60900115966797,18.92,1.63,6,2
2025-06-18,122.22899627685547,122.9990005493164,124.19999694824219,122.05000305175781,22.81,2.15,6,2
2025-06-20,123.14099884033203,123.44499969482422,124.8499984741211,122.43499755859375,53.48,2.42,6,2
2025-06-23,125.35399627685547,123.8030014038086,125.48400115966797,121.5009994506836,26.67,3.98,6,2
2025-06-24,127.91100311279297,126.05500030517578,128.2570037841797,125.5,26.63,2.76,6,2
2025-06-25,127.5250015258789,128.6840057373047,129.8000030517578,127.38099670410156,21.46,2.42,6,2
2025-06-26,130.66700744628906,128.0,130.73399353027344,128.0,26.06,2.73,6,2
2025-06-27,132.31199645996094,130.68800354003906,133.13499450683594,130.10000610351562,40.71,3.03,6,2
2025-06-30,133.91299438476562,133.10000610351562,134.11500549316406,132.12100219726562,32.83,1.99,6,2
2025-07-01,129.36000061035156,133.822998046875,133.8769989013672,128.2220001220703,49.94,5.65,7,3
2025-07-02,128.48599243164062,129.6959991455078,129.9949951171875,127.15899658203125,30.49,2.84,7,3
2025-07-03,129.71800231933594,129.1999969482422,130.2259979248047,127.97599792480469,20.06,2.25,7,3
2025-07-07,128.96200561523438,129.5,129.5,127.60199737548828,22.74,1.9,7,3
2025-07-08,127.53099822998047,129.08999633789062,129.3249969482422,126.0,32.92,3.32,7,3
2025-07-09,128.8280029296875,127.39900207519531,128.82899475097656,126.6240005493164,23.84,2.2,7,3
2025-07-10,125.05899810791016,128.5500030517578,128.9600067138672,124.60099792480469,42.31,4.36,7,3
2025-07-11,124.51100158691406,125.97899627685547,126.0999984741211,123.12999725341797,39.57,2.97,7,3
2025-07-14,126.19499969482422,124.49099731445312,127.04900360107422,124.0,27.81,3.05,7,3
2025-07-15,126.0270004272461,126.19999694824219,127.12200164794922,124.3239974975586,28.02,2.8,7,3
